Date	Time	Ch1:Conce:Vol%	Status	Ch2:Conce:Vol%	Status	Ch3:Conce:Vol%	Status	Ch4:Conce:Vol%	Status	Ch5:Conce:Vol%	Status
17.2.2025	16:07:52	3.26	M	0.01	G	0.01	G	-0.12	G	20.79	G
17.2.2025	16:07:57	3.26	M	0.01	G	0.01	G	-0.11	G	20.79	G
17.2.2025	16:08:02	3.25	M	0.01	G	0.01	G	-0.10	G	20.79	G
17.2.2025	16:08:07	3.24	M	0.01	G	0.01	G	-0.10	G	20.79	G
17.2.2025	16:08:12	3.23	M	0.01	G	0.01	G	-0.10	G	20.80	G
17.2.2025	16:08:17	3.21	M	0.01	G	0.01	G	-0.10	G	20.80	G
17.2.2025	16:08:22	3.15	M	0.01	G	0.01	G	-0.11	G	20.81	G
17.2.2025	16:08:27	3.09	M	0.01	G	0.01	G	-0.11	G	20.82	G
17.2.2025	16:08:32	3.06	M	0.01	G	0.01	G	-0.11	G	20.83	G
17.2.2025	16:08:37	3.04	M	0.01	G	0.01	G	-0.11	G	20.84	G
17.2.2025	16:08:42	3.02	M	0.01	G	0.01	G	-0.11	G	20.84	G
17.2.2025	16:08:47	3.02	M	0.01	G	0.01	G	-0.11	G	20.84	G
17.2.2025	16:08:52	3.01	M	0.01	G	0.01	G	-0.11	G	20.84	G
17.2.2025	16:08:57	3.00	M	0.01	G	0.01	G	-0.10	G	20.84	G
17.2.2025	16:09:02	3.00	M	0.01	G	0.01	G	-0.10	G	20.84	G
17.2.2025	16:09:07	3.00	M	0.01	G	0.01	G	-0.10	G	20.85	G
17.2.2025	16:09:12	3.00	M	0.01	G	0.01	G	-0.10	G	20.84	G
17.2.2025	16:09:17	3.01	M	0.01	G	0.01	G	-0.10	G	20.84	G
17.2.2025	16:09:22	3.01	M	0.01	G	0.01	G	-0.10	G	20.84	G
17.2.2025	16:09:27	3.01	M	0.01	G	0.01	G	-0.10	G	20.84	G
17.2.2025	16:09:32	3.03	M	0.01	G	0.01	G	-0.10	G	20.84	G
17.2.2025	16:09:37	3.25	M	0.01	G	0.01	G	-0.07	G	20.81	G
17.2.2025	16:09:42	4.16	M	0.01	G	0.01	G	0.04	G	20.66	G
17.2.2025	16:09:47	5.69	M	0.01	G	0.01	G	0.21	G	20.36	G
17.2.2025	16:09:52	7.03	M	0.01	G	0.01	G	0.32	G	20.06	G
17.2.2025	16:09:57	7.87	M	0.01	G	0.01	G	0.33	G	19.85	G
17.2.2025	16:10:02	8.35	M	0.01	G	0.01	G	0.30	G	19.72	G
17.2.2025	16:10:07	8.61	M	0.01	G	0.01	G	0.24	G	19.64	G
17.2.2025	16:10:12	8.75	M	0.01	G	0.01	G	0.19	G	19.60	G
17.2.2025	16:10:17	8.83	M	0.01	G	0.01	G	0.14	G	19.58	G
17.2.2025	16:10:22	8.86	M	0.01	G	0.01	G	0.10	G	19.57	G
17.2.2025	16:10:27	8.84	M	0.01	G	0.01	G	0.07	G	19.57	G
17.2.2025	16:10:32	8.80	M	0.01	G	0.01	G	0.05	G	19.58	G
17.2.2025	16:10:37	8.76	M	0.01	G	0.01	G	0.03	G	19.59	G
17.2.2025	16:10:42	8.73	M	0.01	G	0.01	G	0.02	G	19.60	G
17.2.2025	16:10:47	8.70	M	0.01	G	0.01	G	0.02	G	19.60	G
17.2.2025	16:10:52	8.68	M	0.01	G	0.01	G	0.01	G	19.61	G
17.2.2025	16:10:57	8.65	M	0.01	G	0.01	G	0.01	G	19.62	G
17.2.2025	16:11:02	8.77	M	0.01	G	0.01	G	0.03	G	19.60	G
17.2.2025	16:11:07	7.74	M	0.01	G	0.01	G	-0.11	G	19.74	G
17.2.2025	16:11:12	4.97	M	0.01	G	0.01	G	-0.43	G	20.26	G
17.2.2025	16:11:17	2.83	M	0.01	G	0.01	G	-0.61	G	20.75	G
17.2.2025	16:11:22	1.60	M	0.01	G	0.01	G	-0.63	G	21.07	G
17.2.2025	16:11:27	0.96	M	0.01	G	0.01	G	-0.57	G	21.25	G
17.2.2025	16:11:32	0.63	M	0.01	G	0.01	G	-0.48	G	21.35	G
17.2.2025	16:11:37	0.45	M	0.00	G	0.01	G	-0.40	G	21.40	G
17.2.2025	16:11:42	0.35	M	0.01	G	0.01	G	-0.33	G	21.43	G
17.2.2025	16:11:47	0.30	M	0.00	G	0.01	G	-0.28	G	21.44	G
17.2.2025	16:11:52	0.27	M	0.00	G	0.01	G	-0.24	G	21.45	G
17.2.2025	16:11:57	0.25	M	0.00	G	0.01	G	-0.22	G	21.46	G
17.2.2025	16:12:02	0.23	M	0.01	G	0.01	G	-0.20	G	21.46	G
17.2.2025	16:12:07	0.22	M	0.01	G	0.01	G	-0.19	G	21.46	G
17.2.2025	16:12:12	0.22	M	0.01	G	0.01	G	-0.19	G	21.47	G
17.2.2025	16:12:17	0.21	M	0.00	G	0.01	G	-0.18	G	21.47	G
17.2.2025	16:12:22	0.20	M	0.01	G	0.01	G	-0.18	G	21.47	G
17.2.2025	16:12:27	0.30	M	0.00	G	0.01	G	-0.16	G	21.45	G
17.2.2025	16:12:32	0.94	M	0.01	G	0.01	G	-0.08	G	21.35	G
17.2.2025	16:12:37	1.81	M	0.01	G	0.01	G	0.01	G	21.17	G
17.2.2025	16:12:42	2.85	M	0.01	G	0.01	G	0.11	G	20.95	G
17.2.2025	16:12:47	4.30	M	0.01	G	0.01	G	0.24	G	20.67	G
17.2.2025	16:12:52	5.74	M	0.01	G	0.01	G	0.34	G	20.35	G
17.2.2025	16:12:57	6.93	M	0.01	G	0.01	G	0.38	G	20.07	G
17.2.2025	16:13:02	7.96	M	0.01	G	0.01	G	0.40	G	19.84	G
17.2.2025	16:13:07	9.03	M	0.01	G	0.01	G	0.42	G	19.61	G
17.2.2025	16:13:12	10.30	M	0.01	G	0.01	G	0.46	G	19.34	G
17.2.2025	16:13:17	12.16	M	0.01	G	0.01	G	0.58	G	18.98	G
17.2.2025	16:13:22	14.52	M	0.01	G	0.01	G	0.74	G	18.47	G
17.2.2025	16:13:27	11.93	M	0.01	G	0.01	G	0.23	G	18.74	G
17.2.2025	16:13:32	8.26	M	0.01	G	0.01	G	-0.32	G	19.48	G
17.2.2025	16:13:37	5.88	M	0.01	G	0.01	G	-0.57	G	20.06	G
17.2.2025	16:13:42	4.59	M	0.01	G	0.01	G	-0.60	G	20.40	G
17.2.2025	16:13:47	3.91	M	0.01	G	0.01	G	-0.54	G	20.59	G
17.2.2025	16:13:52	3.56	M	0.01	G	0.01	G	-0.44	G	20.69	G
17.2.2025	16:13:57	3.38	M	0.01	G	0.01	G	-0.35	G	20.75	G
17.2.2025	16:14:02	3.29	M	0.01	G	0.01	G	-0.28	G	20.77	G
17.2.2025	16:14:07	3.23	M	0.01	G	0.01	G	-0.22	G	20.79	G
17.2.2025	16:14:12	3.21	M	0.01	G	0.01	G	-0.18	G	20.79	G
17.2.2025	16:14:17	3.19	M	0.01	G	0.01	G	-0.15	G	20.80	G
17.2.2025	16:14:22	3.18	M	0.01	G	0.01	G	-0.13	G	20.80	G
17.2.2025	16:14:27	3.17	M	0.01	G	0.01	G	-0.12	G	20.80	G
17.2.2025	16:14:32	3.17	M	0.01	G	0.01	G	-0.11	G	20.81	G
17.2.2025	16:14:37	3.17	M	0.01	G	0.01	G	-0.11	G	20.80	G
17.2.2025	16:14:42	3.17	M	0.01	G	0.01	G	-0.11	G	20.80	G
17.2.2025	16:14:47	3.17	M	0.01	G	0.01	G	-0.10	G	20.80	G
17.2.2025	16:14:52	3.17	M	0.01	G	0.01	G	-0.10	G	20.80	G
17.2.2025	16:14:57	3.17	M	0.01	G	0.01	G	-0.10	G	20.80	G
17.2.2025	16:15:02	3.17	M	0.01	G	0.01	G	-0.10	G	20.80	G
17.2.2025	16:15:07	3.17	M	0.01	G	0.01	G	-0.10	G	20.80	G
17.2.2025	16:15:12	3.17	M	0.01	G	0.01	G	-0.10	G	20.80	G
17.2.2025	16:15:17	3.16	M	0.01	G	0.01	G	-0.10	G	20.80	G
17.2.2025	16:15:22	3.16	M	0.01	G	0.01	G	-0.10	G	20.80	G
17.2.2025	16:15:27	3.17	M	0.01	G	0.01	G	-0.10	G	20.80	G
17.2.2025	16:15:32	3.18	M	0.01	G	0.01	G	-0.10	G	20.80	G
17.2.2025	16:15:37	3.18	M	0.01	G	0.01	G	-0.10	G	20.80	G
17.2.2025	16:15:42	3.19	M	0.01	G	0.01	G	-0.10	G	20.80	G
17.2.2025	16:15:47	3.19	M	0.01	G	0.01	G	-0.10	G	20.80	G
17.2.2025	16:15:52	3.20	M	0.01	G	0.01	G	-0.10	G	20.80	G
17.2.2025	16:15:57	3.20	M	0.01	G	0.01	G	-0.10	G	20.79	G
17.2.2025	16:16:02	3.20	M	0.01	G	0.01	G	-0.10	G	20.79	G
17.2.2025	16:16:07	3.20	M	0.01	G	0.01	G	-0.10	G	20.79	G
17.2.2025	16:16:12	3.20	M	0.01	G	0.01	G	-0.10	G	20.79	G
17.2.2025	16:16:17	3.20	M	0.01	G	0.01	G	-0.10	G	20.79	G
17.2.2025	16:16:22	3.22	M	0.01	G	0.01	G	-0.10	G	20.79	G
17.2.2025	16:16:27	3.43	M	0.01	G	0.01	G	-0.07	G	20.76	G
17.2.2025	16:16:32	3.59	M	0.01	G	0.01	G	-0.06	G	20.72	G
17.2.2025	16:16:37	3.44	M	0.01	G	0.01	G	-0.09	G	20.73	G
17.2.2025	16:16:42	3.20	M	0.01	G	0.01	G	-0.12	G	20.78	G
17.2.2025	16:16:47	3.00	M	0.01	G	0.01	G	-0.14	G	20.83	G
17.2.2025	16:16:52	2.85	M	0.01	G	0.01	G	-0.15	G	20.86	G
17.2.2025	16:16:57	2.75	M	0.01	G	0.01	G	-0.15	G	20.89	G
17.2.2025	16:17:02	2.68	M	0.01	G	0.01	G	-0.15	G	20.90	G
17.2.2025	16:17:07	2.64	M	0.01	G	0.01	G	-0.14	G	20.91	G
17.2.2025	16:17:12	2.66	M	0.01	G	0.01	G	-0.13	G	20.92	G
17.2.2025	16:17:17	2.70	M	0.01	G	0.01	G	-0.12	G	20.91	G
17.2.2025	16:17:22	2.74	M	0.01	G	0.01	G	-0.11	G	20.90	G
17.2.2025	16:17:27	2.79	M	0.01	G	0.01	G	-0.11	G	20.89	G
17.2.2025	16:17:32	2.83	M	0.01	G	0.01	G	-0.10	G	20.88	G
17.2.2025	16:17:37	2.92	M	0.01	G	0.01	G	-0.09	G	20.86	G
17.2.2025	16:17:42	2.94	M	0.01	G	0.01	G	-0.09	G	20.85	G
17.2.2025	16:17:47	2.85	M	0.01	G	0.01	G	-0.11	G	20.87	G
17.2.2025	16:17:52	2.61	M	0.01	G	0.01	G	-0.14	G	20.91	G
17.2.2025	16:17:57	2.08	M	0.01	G	0.01	G	-0.20	G	21.00	G
17.2.2025	16:18:02	1.39	M	0.01	G	0.01	G	-0.27	G	21.12	G
17.2.2025	16:18:07	0.84	M	0.01	G	0.01	G	-0.31	G	21.24	G
17.2.2025	16:18:12	0.51	M	0.01	G	0.01	G	-0.31	G	21.32	G
17.2.2025	16:18:17	0.33	M	0.00	G	0.01	G	-0.29	G	21.36	G
17.2.2025	16:18:22	0.24	M	0.00	G	0.01	G	-0.26	G	21.39	G
17.2.2025	16:18:27	0.19	M	0.01	G	0.01	G	-0.24	G	21.40	G
17.2.2025	16:18:32	0.17	M	0.01	G	0.01	G	-0.22	G	21.40	G
17.2.2025	16:18:37	0.15	M	0.01	G	0.01	G	-0.21	G	21.41	G
17.2.2025	16:18:42	0.14	M	0.01	G	0.01	G	-0.20	G	21.41	G
17.2.2025	16:18:47	0.14	M	0.01	G	0.01	G	-0.19	G	21.41	G
17.2.2025	16:18:52	0.14	M	0.01	G	0.01	G	-0.18	G	21.41	G
17.2.2025	16:18:57	0.13	M	0.01	G	0.01	G	-0.18	G	21.41	G
17.2.2025	16:19:02	0.13	M	0.01	G	0.01	G	-0.18	G	21.41	G
17.2.2025	16:19:07	0.13	M	0.00	G	0.01	G	-0.18	G	21.41	G
17.2.2025	16:19:12	0.13	M	0.01	G	0.01	G	-0.18	G	21.41	G
17.2.2025	16:19:17	0.13	M	0.01	G	0.01	G	-0.18	G	21.41	G
17.2.2025	16:19:22	0.13	M	0.01	G	0.01	G	-0.18	G	21.41	G
17.2.2025	16:19:27	0.13	M	0.00	G	0.01	G	-0.18	G	21.41	G
17.2.2025	16:19:32	0.13	M	0.01	G	0.01	G	-0.18	G	21.41	G
17.2.2025	16:19:37	0.13	M	0.01	G	0.01	G	-0.18	G	21.41	G
17.2.2025	16:19:42	0.13	M	0.01	G	0.01	G	-0.17	G	21.41	G
17.2.2025	16:19:47	0.14	M	0.01	G	0.01	G	-0.17	G	21.41	G
17.2.2025	16:19:52	0.14	M	0.00	G	0.01	G	-0.17	G	21.41	G
17.2.2025	16:19:57	0.13	M	0.01	G	0.01	G	-0.17	G	21.41	G
17.2.2025	16:20:02	0.12	M	0.00	G	0.01	G	-0.18	G	21.41	G
17.2.2025	16:20:07	0.11	M	0.00	G	0.01	G	-0.18	G	21.41	G
17.2.2025	16:20:12	0.11	M	0.00	G	0.01	G	-0.18	G	21.41	G
17.2.2025	16:20:17	0.11	M	0.00	G	0.01	G	-0.18	G	21.41	G
17.2.2025	16:20:22	0.11	M	0.00	G	0.01	G	-0.18	G	21.41	G
17.2.2025	16:20:27	0.11	M	0.01	G	0.01	G	-0.18	G	21.41	G
17.2.2025	16:20:32	0.11	M	0.01	G	0.01	G	-0.17	G	21.41	G
17.2.2025	16:20:37	0.11	M	0.00	G	0.01	G	-0.17	G	21.41	G
17.2.2025	16:20:42	0.11	M	0.00	G	0.01	G	-0.17	G	21.41	G
17.2.2025	16:20:47	0.11	M	0.01	G	0.01	G	-0.17	G	21.41	G
17.2.2025	16:20:52	0.12	M	0.01	G	0.01	G	-0.17	G	21.41	G
17.2.2025	16:20:57	0.12	M	0.01	G	0.01	G	-0.17	G	21.41	G
17.2.2025	16:21:02	0.12	M	0.01	G	0.01	G	-0.17	G	21.41	G
17.2.2025	16:21:07	0.12	M	0.01	G	0.01	G	-0.17	G	21.41	G
17.2.2025	16:21:12	0.13	M	0.00	G	0.01	G	-0.17	G	21.40	G
17.2.2025	16:21:17	0.13	M	0.01	G	0.01	G	-0.17	G	21.40	G
17.2.2025	16:21:22	0.13	M	0.01	G	0.01	G	-0.17	G	21.41	G
17.2.2025	16:21:27	0.13	M	0.00	G	0.01	G	-0.17	G	21.40	G
17.2.2025	16:21:32	0.13	M	0.01	G	0.01	G	-0.17	G	21.40	G
17.2.2025	16:21:37	0.13	M	0.00	G	0.01	G	-0.17	G	21.40	G
17.2.2025	16:21:42	0.13	M	0.01	G	0.01	G	-0.17	G	21.40	G
17.2.2025	16:21:47	0.13	M	0.01	G	0.01	G	-0.17	G	21.40	G
17.2.2025	16:21:52	0.13	M	0.01	G	0.01	G	-0.17	G	21.40	G
17.2.2025	16:21:57	0.14	M	0.01	G	0.01	G	-0.17	G	21.40	G
17.2.2025	16:22:02	0.14	M	0.01	G	0.01	G	-0.17	G	21.40	G
17.2.2025	16:22:07	0.14	M	0.01	G	0.01	G	-0.17	G	21.40	G
17.2.2025	16:22:12	0.14	M	0.01	G	0.01	G	-0.17	G	21.40	G
17.2.2025	16:22:17	0.15	M	0.01	G	0.01	G	-0.17	G	21.40	G
17.2.2025	16:22:22	0.15	M	0.01	G	0.01	G	-0.17	G	21.40	G
17.2.2025	16:22:27	0.15	M	0.00	G	0.01	G	-0.17	G	21.40	G
17.2.2025	16:22:32	0.16	M	0.01	G	0.01	G	-0.17	G	21.40	G
17.2.2025	16:22:37	0.16	M	0.00	G	0.01	G	-0.17	G	21.40	G
17.2.2025	16:22:42	0.16	M	0.01	G	0.01	G	-0.17	G	21.40	G
17.2.2025	16:22:47	0.17	M	0.00	G	0.01	G	-0.17	G	21.40	G
17.2.2025	16:22:52	0.41	M	0.01	G	0.01	G	-0.14	G	21.36	G
17.2.2025	16:22:57	0.79	M	0.01	G	0.01	G	-0.10	G	21.30	G
17.2.2025	16:23:02	1.34	M	0.01	G	0.01	G	-0.04	G	21.21	G
17.2.2025	16:23:07	2.03	M	0.01	G	0.01	G	0.02	G	21.08	G
17.2.2025	16:23:12	2.62	M	0.01	G	0.01	G	0.06	G	20.95	G
17.2.2025	16:23:17	3.62	M	0.01	G	0.01	G	0.14	G	20.76	G
17.2.2025	16:23:22	5.04	M	0.01	G	0.01	G	0.26	G	20.48	G
17.2.2025	16:23:27	6.47	M	0.01	G	0.01	G	0.36	G	20.17	G
17.2.2025	16:23:32	7.76	M	0.01	G	0.01	G	0.42	G	19.88	G
17.2.2025	16:23:37	8.99	M	0.01	G	0.01	G	0.45	G	19.61	G
17.2.2025	16:23:42	10.99	M	0.01	G	0.01	G	0.58	G	19.24	G
17.2.2025	16:23:47	12.03	M	0.01	G	0.01	G	0.57	G	18.91	G
17.2.2025	16:23:52	9.29	M	0.01	G	0.01	G	0.07	G	19.30	G
17.2.2025	16:23:57	6.63	M	0.01	G	0.01	G	-0.31	G	19.88	G
17.2.2025	16:24:02	5.03	M	0.01	G	0.01	G	-0.46	G	20.28	G
17.2.2025	16:24:07	4.18	M	0.01	G	0.01	G	-0.47	G	20.51	G
17.2.2025	16:24:12	3.73	M	0.01	G	0.01	G	-0.41	G	20.64	G
17.2.2025	16:24:17	3.51	M	0.01	G	0.01	G	-0.34	G	20.70	G
17.2.2025	16:24:22	3.39	M	0.01	G	0.01	G	-0.27	G	20.74	G
17.2.2025	16:24:27	3.32	M	0.01	G	0.01	G	-0.22	G	20.76	G
17.2.2025	16:24:32	3.26	M	0.01	G	0.01	G	-0.18	G	20.77	G
17.2.2025	16:24:37	3.22	M	0.01	G	0.01	G	-0.16	G	20.78	G
17.2.2025	16:24:42	3.20	M	0.01	G	0.01	G	-0.14	G	20.79	G
17.2.2025	16:24:47	3.18	M	0.01	G	0.01	G	-0.13	G	20.79	G
17.2.2025	16:24:52	3.16	M	0.01	G	0.01	G	-0.12	G	20.79	G
17.2.2025	16:24:57	3.15	M	0.01	G	0.01	G	-0.11	G	20.80	G
17.2.2025	16:25:02	3.15	M	0.01	G	0.01	G	-0.11	G	20.79	G
17.2.2025	16:25:07	3.14	M	0.01	G	0.01	G	-0.10	G	20.80	G
17.2.2025	16:25:12	3.14	M	0.01	G	0.01	G	-0.10	G	20.80	G
17.2.2025	16:25:17	3.14	M	0.01	G	0.01	G	-0.10	G	20.80	G
17.2.2025	16:25:22	3.14	M	0.01	G	0.01	G	-0.10	G	20.80	G
17.2.2025	16:25:27	3.14	M	0.01	G	0.01	G	-0.10	G	20.80	G
17.2.2025	16:25:32	3.13	M	0.01	G	0.01	G	-0.10	G	20.80	G
17.2.2025	16:25:37	3.13	M	0.01	G	0.01	G	-0.10	G	20.80	G
17.2.2025	16:25:42	3.13	M	0.01	G	0.01	G	-0.10	G	20.80	G
17.2.2025	16:25:47	3.13	M	0.01	G	0.01	G	-0.10	G	20.80	G
17.2.2025	16:25:52	3.13	M	0.01	G	0.01	G	-0.10	G	20.80	G
17.2.2025	16:25:57	3.12	M	0.01	G	0.01	G	-0.10	G	20.80	G
17.2.2025	16:26:02	3.13	M	0.01	G	0.01	G	-0.10	G	20.80	G
17.2.2025	16:26:07	3.14	M	0.01	G	0.01	G	-0.10	G	20.80	G
17.2.2025	16:26:12	3.14	M	0.01	G	0.01	G	-0.10	G	20.80	G
17.2.2025	16:26:17	3.14	M	0.01	G	0.01	G	-0.10	G	20.80	G
17.2.2025	16:26:22	3.14	M	0.01	G	0.01	G	-0.10	G	20.80	G
17.2.2025	16:26:27	3.14	M	0.01	G	0.01	G	-0.10	G	20.80	G
17.2.2025	16:26:32	3.14	M	0.01	G	0.01	G	-0.10	G	20.80	G
17.2.2025	16:26:37	3.15	M	0.01	G	0.01	G	-0.10	G	20.80	G
17.2.2025	16:26:42	3.15	M	0.01	G	0.01	G	-0.10	G	20.80	G
17.2.2025	16:26:47	3.15	M	0.01	G	0.01	G	-0.10	G	20.80	G
17.2.2025	16:26:52	3.23	M	0.01	G	0.01	G	-0.09	G	20.78	G
17.2.2025	16:26:57	3.84	M	0.01	G	0.01	G	-0.02	G	20.69	G
17.2.2025	16:27:02	5.12	M	0.01	G	0.01	G	0.13	G	20.46	G
17.2.2025	16:27:07	6.55	M	0.01	G	0.01	G	0.27	G	20.16	G
17.2.2025	16:27:12	7.92	M	0.01	G	0.01	G	0.37	G	19.86	G
17.2.2025	16:27:17	9.25	M	0.01	G	0.01	G	0.44	G	19.57	G
17.2.2025	16:27:22	10.66	M	0.01	G	0.01	G	0.50	G	19.26	G
17.2.2025	16:27:27	12.34	M	0.01	G	0.01	G	0.58	G	18.91	G
17.2.2025	16:27:32	15.44	M	0.01	G	0.01	G	0.84	G	18.33	G
17.2.2025	16:27:37	14.14	M	0.01	G	0.01	G	0.48	G	18.32	G
17.2.2025	16:27:42	9.94	M	0.01	G	0.01	G	-0.19	G	19.09	G
17.2.2025	16:27:47	6.89	M	0.01	G	0.01	G	-0.56	G	19.80	G
17.2.2025	16:27:52	5.17	M	0.01	G	0.01	G	-0.65	G	20.24	G
17.2.2025	16:27:57	4.26	M	0.01	G	0.01	G	-0.60	G	20.49	G
17.2.2025	16:28:02	3.78	M	0.01	G	0.01	G	-0.51	G	20.63	G
17.2.2025	16:28:07	3.66	M	0.01	G	0.01	G	-0.39	G	20.68	G
17.2.2025	16:28:12	4.30	M	0.01	G	0.01	G	-0.21	G	20.59	G
17.2.2025	16:28:17	5.62	M	0.01	G	0.01	G	0.02	G	20.35	G
17.2.2025	16:28:22	7.00	M	0.01	G	0.01	G	0.19	G	20.06	G
17.2.2025	16:28:27	8.20	M	0.01	G	0.01	G	0.30	G	19.79	G
17.2.2025	16:28:32	9.65	M	0.01	G	0.01	G	0.41	G	19.49	G
17.2.2025	16:28:37	11.48	M	0.01	G	0.01	G	0.54	G	19.09	G
17.2.2025	16:28:42	9.59	M	0.01	G	0.01	G	0.17	G	19.29	G
17.2.2025	16:28:47	6.88	M	0.01	G	0.01	G	-0.24	G	19.83	G
17.2.2025	16:28:52	5.16	M	0.01	G	0.01	G	-0.43	G	20.25	G
17.2.2025	16:28:57	4.23	M	0.01	G	0.01	G	-0.45	G	20.50	G
17.2.2025	16:29:02	3.75	M	0.01	G	0.01	G	-0.41	G	20.63	G
17.2.2025	16:29:07	3.51	M	0.01	G	0.01	G	-0.34	G	20.71	G
17.2.2025	16:29:12	3.38	M	0.01	G	0.01	G	-0.28	G	20.74	G
17.2.2025	16:29:17	3.29	M	0.01	G	0.01	G	-0.23	G	20.76	G
17.2.2025	16:29:22	3.24	M	0.01	G	0.01	G	-0.19	G	20.78	G
17.2.2025	16:29:27	3.21	M	0.01	G	0.01	G	-0.16	G	20.79	G
17.2.2025	16:29:32	3.20	M	0.01	G	0.01	G	-0.14	G	20.79	G
17.2.2025	16:29:37	3.19	M	0.01	G	0.01	G	-0.13	G	20.79	G
17.2.2025	16:29:42	3.19	M	0.01	G	0.01	G	-0.12	G	20.79	G
17.2.2025	16:29:47	3.19	M	0.01	G	0.01	G	-0.11	G	20.79	G
17.2.2025	16:29:52	3.20	M	0.01	G	0.01	G	-0.11	G	20.79	G
17.2.2025	16:29:57	3.19	M	0.01	G	0.01	G	-0.11	G	20.79	G
17.2.2025	16:30:02	3.19	M	0.01	G	0.01	G	-0.10	G	20.79	G
17.2.2025	16:30:07	3.17	M	0.01	G	0.01	G	-0.11	G	20.79	G
17.2.2025	16:30:12	3.16	M	0.01	G	0.01	G	-0.11	G	20.80	G
17.2.2025	16:30:17	3.16	M	0.01	G	0.01	G	-0.10	G	20.80	G
17.2.2025	16:30:22	3.17	M	0.01	G	0.01	G	-0.10	G	20.80	G
17.2.2025	16:30:27	3.17	M	0.01	G	0.01	G	-0.10	G	20.79	G
17.2.2025	16:30:32	3.16	M	0.01	G	0.01	G	-0.10	G	20.79	G
17.2.2025	16:30:37	3.16	M	0.01	G	0.01	G	-0.10	G	20.80	G
17.2.2025	16:30:42	3.16	M	0.01	G	0.01	G	-0.10	G	20.80	G
17.2.2025	16:30:47	3.15	M	0.01	G	0.01	G	-0.10	G	20.80	G
17.2.2025	16:30:52	3.15	M	0.01	G	0.01	G	-0.10	G	20.80	G
17.2.2025	16:30:57	3.15	M	0.01	G	0.01	G	-0.10	G	20.80	G
17.2.2025	16:31:02	3.15	M	0.01	G	0.01	G	-0.10	G	20.80	G
17.2.2025	16:31:07	3.17	M	0.01	G	0.01	G	-0.10	G	20.79	G
17.2.2025	16:31:12	3.17	M	0.01	G	0.01	G	-0.10	G	20.79	G
17.2.2025	16:31:17	3.17	M	0.01	G	0.01	G	-0.10	G	20.79	G
17.2.2025	16:31:22	3.16	M	0.01	G	0.01	G	-0.10	G	20.79	G
17.2.2025	16:31:27	3.16	M	0.01	G	0.01	G	-0.10	G	20.79	G
17.2.2025	16:31:32	3.16	M	0.01	G	0.01	G	-0.10	G	20.79	G
17.2.2025	16:31:37	3.17	M	0.01	G	0.01	G	-0.10	G	20.79	G
17.2.2025	16:31:42	3.25	M	0.01	G	0.01	G	-0.09	G	20.78	G
17.2.2025	16:31:47	3.11	M	0.01	G	0.01	G	-0.11	G	20.80	G
17.2.2025	16:31:52	2.61	M	0.01	G	0.01	G	-0.17	G	20.88	G
17.2.2025	16:31:57	2.14	M	0.01	G	0.01	G	-0.22	G	20.99	G
17.2.2025	16:32:02	1.84	M	0.01	G	0.01	G	-0.23	G	21.07	G
17.2.2025	16:32:07	1.67	M	0.01	G	0.01	G	-0.23	G	21.11	G
17.2.2025	16:32:12	1.60	M	0.01	G	0.01	G	-0.21	G	21.14	G
17.2.2025	16:32:17	1.56	M	0.01	G	0.01	G	-0.19	G	21.15	G
17.2.2025	16:32:22	1.55	M	0.01	G	0.01	G	-0.18	G	21.15	G
17.2.2025	16:32:27	1.55	M	0.01	G	0.01	G	-0.16	G	21.15	G
17.2.2025	16:32:32	1.56	M	0.01	G	0.01	G	-0.15	G	21.15	G
17.2.2025	16:32:37	1.60	M	0.01	G	0.01	G	-0.14	G	21.14	G
17.2.2025	16:32:42	1.68	M	0.01	G	0.01	G	-0.13	G	21.13	G
17.2.2025	16:32:47	1.77	M	0.01	G	0.01	G	-0.12	G	21.11	G
17.2.2025	16:32:52	1.85	M	0.01	G	0.01	G	-0.11	G	21.09	G
17.2.2025	16:32:57	1.90	M	0.01	G	0.01	G	-0.11	G	21.08	G
17.2.2025	16:33:02	1.94	M	0.01	G	0.01	G	-0.11	G	21.07	G
17.2.2025	16:33:07	1.97	M	0.01	G	0.01	G	-0.12	G	21.06	G
17.2.2025	16:33:12	1.99	M	0.01	G	0.01	G	-0.12	G	21.05	G
17.2.2025	16:33:17	2.01	M	0.01	G	0.01	G	-0.12	G	21.05	G
17.2.2025	16:33:22	2.03	M	0.01	G	0.01	G	-0.12	G	21.04	G
17.2.2025	16:33:27	2.04	M	0.01	G	0.01	G	-0.12	G	21.04	G
17.2.2025	16:33:32	2.06	M	0.01	G	0.01	G	-0.12	G	21.04	G
17.2.2025	16:33:37	2.07	M	0.01	G	0.01	G	-0.12	G	21.03	G
17.2.2025	16:33:42	2.05	M	0.01	G	0.01	G	-0.13	G	21.03	G
17.2.2025	16:33:47	2.04	M	0.01	G	0.01	G	-0.13	G	21.04	G
17.2.2025	16:33:52	2.06	M	0.01	G	0.01	G	-0.13	G	21.03	G
17.2.2025	16:33:57	2.07	M	0.01	G	0.01	G	-0.13	G	21.03	G
17.2.2025	16:34:02	1.79	M	0.01	G	0.01	G	-0.16	G	21.07	G
17.2.2025	16:34:07	1.18	M	0.01	G	0.01	G	-0.23	G	21.19	G
17.2.2025	16:34:12	0.74	M	0.01	G	0.01	G	-0.27	G	21.30	G
