Date	Time	Ch1:Conce:ppm	Status	Ch2:Conce:ppm	Status	Ch3:Conce:ppm	Status	Ch4:Conce:ppm	Status	Ch5:Conce:ppm	Status
17.2.2025	16:09:57	-56.3655	G	529.029	G	-6.4628	G	70.1012	G	247413	G
17.2.2025	16:10:02	-56.4539	G	529.405	G	-6.35828	G	69.9947	G	247426	G
17.2.2025	16:10:07	-55.4157	G	2359.78	G	-6.38701	G	69.9585	G	247078	G
17.2.2025	16:10:12	-53.009	G	4130.51	G	-6.3223	G	69.9875	G	246410	G
17.2.2025	16:10:17	-55.3271	G	2126.89	G	-6.18257	G	70.0157	G	246995	G
17.2.2025	16:10:22	-55.6796	G	1402.14	G	-6.06626	G	69.9757	G	247224	G
17.2.2025	16:10:27	-56.1896	G	936.867	G	-6.05326	G	69.9217	G	247372	G
17.2.2025	16:10:32	-55.9616	G	745.798	G	-6.15596	G	69.8046	G	247450	G
17.2.2025	16:10:37	-56.8145	G	709.287	G	-6.20942	G	69.6653	G	247450	G
17.2.2025	16:10:42	-56.6462	G	611.33	G	-6.40138	G	69.5595	G	247509	G
17.2.2025	16:10:47	-56.319	G	587.963	G	-6.44881	G	69.4104	G	247515	G
17.2.2025	16:10:52	-56.4292	G	554.629	G	-6.14353	G	69.3704	G	247523	G
17.2.2025	16:10:57	-56.2826	G	510.396	G	-6.01053	G	69.2764	G	247550	G
17.2.2025	16:11:02	-56.2467	G	487.66	G	-5.88873	G	69.1085	G	247547	G
17.2.2025	16:11:07	-56.4552	G	485.328	G	-6.00685	G	69.08	G	247547	G
17.2.2025	16:11:12	-56.2118	G	483.446	G	-6.14351	G	69.0477	G	247570	G
17.2.2025	16:11:17	-56.8706	G	469.621	G	-6.19507	G	68.9423	G	247571	G
17.2.2025	16:11:22	-56.6657	G	449.94	G	-6.06903	G	68.8799	G	247578	G
17.2.2025	16:11:27	-56.0001	G	441.432	G	-6.05676	G	68.8987	G	247574	G
17.2.2025	16:11:32	-56.1325	G	441.789	G	-6.0031	G	68.9233	G	247592	G
17.2.2025	16:11:37	-57.1091	G	445.721	G	-5.97505	G	68.8244	G	247582	G
17.2.2025	16:11:42	-56.4771	G	429.389	G	-5.93237	G	68.8075	G	247558	G
17.2.2025	16:11:47	-57.2114	G	427.264	G	-5.85589	G	68.7531	G	247561	G
17.2.2025	16:11:52	-56.9347	G	424.236	G	-5.83914	G	68.6564	G	247557	G
17.2.2025	16:11:57	-56.8909	G	424.5	G	-5.8274	G	68.5868	G	247560	G
17.2.2025	16:12:02	-57.0145	G	418.592	G	-5.71612	G	68.5151	G	247554	G
17.2.2025	16:12:07	-56.6932	G	417.077	G	-5.71563	G	68.5739	G	247540	G
17.2.2025	16:12:12	-56.1721	G	411.981	G	-5.58872	G	68.5695	G	247536	G
17.2.2025	16:12:17	-57.4067	G	412.341	G	-5.5914	G	68.5614	G	247528	G
17.2.2025	16:12:22	-56.883	G	408.391	G	-5.60802	G	68.4957	G	247541	G
17.2.2025	16:12:27	-57.3195	G	407.066	G	-5.80207	G	68.4085	G	247562	G
17.2.2025	16:12:32	-57.0631	G	402.154	G	-5.84536	G	68.3015	G	247572	G
17.2.2025	16:12:37	-57.0117	G	407.262	G	-5.85802	G	68.299	G	247559	G
17.2.2025	16:12:42	-56.7124	G	404.436	G	-5.80951	G	68.2855	G	247550	G
17.2.2025	16:12:47	-56.7269	G	407.644	G	-5.85415	G	68.2855	G	247553	G
17.2.2025	16:12:52	-56.7374	G	400.299	G	-5.72978	G	68.2452	G	247556	G
17.2.2025	16:12:57	-56.8122	G	405.492	G	-5.75692	G	68.2382	G	247544	G
17.2.2025	16:13:02	-56.9977	G	401.268	G	-5.90989	G	68.1993	G	247538	G
17.2.2025	16:13:07	-57.0096	G	401.252	G	-5.77948	G	68.0545	G	247517	G
17.2.2025	16:13:12	-57.204	G	437.45	G	-5.69219	G	68.0404	G	247516	G
17.2.2025	16:13:17	-56.2706	G	732.417	G	-5.46166	G	68.0886	G	247416	G
17.2.2025	16:13:22	-56.5986	G	892.104	G	-5.57662	G	68.1322	G	247363	G
17.2.2025	16:13:27	-56.3109	G	923.532	G	-5.55724	G	68.0677	G	247341	G
17.2.2025	16:13:32	-56.6404	G	819.913	G	-5.53904	G	68.0861	G	247375	G
17.2.2025	16:13:37	-56.247	G	772.304	G	-5.45396	G	68.0333	G	247395	G
17.2.2025	16:13:42	-55.9778	G	747.68	G	-5.54433	G	68.0364	G	247400	G
17.2.2025	16:13:47	-55.9278	G	714.648	G	-5.88993	G	67.9785	G	247385	G
17.2.2025	16:13:52	-55.8829	G	688.94	G	-5.97922	G	68.0177	G	247376	G
17.2.2025	16:13:57	-56.3781	G	669.065	G	-6.07192	G	68.0786	G	247348	G
17.2.2025	16:14:02	-56.1242	G	651.856	G	-5.96457	G	68.1315	G	247320	G
17.2.2025	16:14:07	-56.2483	G	631.514	G	-5.77378	G	68.1851	G	247271	G
17.2.2025	16:14:12	-56.4903	G	617.315	G	-5.86627	G	68.1557	G	247235	G
17.2.2025	16:14:17	-56.2692	G	604.513	G	-5.73516	G	68.1609	G	247207	G
17.2.2025	16:14:22	-56.4823	G	599.946	G	-5.72868	G	68.1503	G	247148	G
17.2.2025	16:14:27	-56.2159	G	599.607	G	-5.83899	G	68.2361	G	247131	G
17.2.2025	16:14:32	-55.6202	G	597.861	G	-5.92866	G	68.3444	G	247119	G
17.2.2025	16:14:37	-54.7437	G	1625.94	G	-5.99743	G	68.3973	G	247040	G
17.2.2025	16:14:42	-51.8092	G	4836.15	G	-5.9556	G	68.3971	G	246203	G
17.2.2025	16:14:47	-55.587	G	1569.01	G	-6.06472	G	68.4869	G	247077	G
17.2.2025	16:14:52	-56.2521	G	724.533	G	-6.22443	G	68.4082	G	247412	G
17.2.2025	16:14:57	-56.5832	G	700.424	G	-6.27756	G	68.3261	G	247430	G
17.2.2025	16:15:02	-56.8772	G	535.049	G	-6.2835	G	68.2411	G	247462	G
17.2.2025	16:15:07	-56.4213	G	443.29	G	-6.11616	G	68.1875	G	247500	G
17.2.2025	16:15:12	-56.8963	G	422.107	G	-5.92985	G	68.1405	G	247517	G
17.2.2025	16:15:17	-56.7922	G	417.049	G	-5.8257	G	68.0569	G	247524	G
17.2.2025	16:15:22	-56.682	G	409.702	G	-5.73113	G	68.0431	G	247519	G
17.2.2025	16:15:27	-57.1644	G	411.459	G	-5.81068	G	67.9502	G	247518	G
17.2.2025	16:15:32	-56.5172	G	408.767	G	-6.03519	G	67.8151	G	247525	G
17.2.2025	16:15:37	-57.136	G	403.168	G	-6.06572	G	67.698	G	247523	G
17.2.2025	16:15:42	-56.6377	G	402.73	G	-5.99896	G	67.7139	G	247536	G
17.2.2025	16:15:47	-56.6772	G	403.92	G	-6.01418	G	67.6523	G	247541	G
17.2.2025	16:15:52	-56.8381	G	398.435	G	-6.00967	G	67.6435	G	247529	G
17.2.2025	16:15:57	-56.4295	G	444.989	G	-5.99858	G	67.5941	G	247506	G
17.2.2025	16:16:02	-56.5081	G	429.601	G	-5.8188	G	67.5921	G	247520	G
17.2.2025	16:16:07	-56.6443	G	612.41	G	-5.85633	G	67.4787	G	247425	G
17.2.2025	16:16:12	-55.6952	G	1160.16	G	-5.91513	G	67.4838	G	247248	G
17.2.2025	16:16:17	-55.7667	G	1074.26	G	-5.90346	G	67.4918	G	247230	G
17.2.2025	16:16:22	-56.5105	G	967.352	G	-5.72505	G	67.517	G	247280	G
17.2.2025	16:16:27	-56.1517	G	974.369	G	-5.71265	G	67.4956	G	247277	G
17.2.2025	16:16:32	-56.5215	G	983.745	G	-5.88858	G	67.4976	G	247270	G
17.2.2025	16:16:37	-56.6365	G	982.568	G	-5.95995	G	67.5051	G	247266	G
17.2.2025	16:16:42	-56.1602	G	985.428	G	-6.05271	G	67.4696	G	247257	G
17.2.2025	16:16:47	-56.4584	G	993.36	G	-5.80395	G	67.4599	G	247276	G
17.2.2025	16:16:52	-56.2547	G	1030.38	G	-5.43607	G	67.4483	G	247308	G
17.2.2025	16:16:57	-53.0738	G	3729.68	G	-5.45491	G	67.5605	G	246642	G
17.2.2025	16:17:02	-52.2757	G	6085.93	G	-5.50107	G	67.5275	G	245863	G
17.2.2025	16:17:07	-54.5542	G	3422.48	G	-5.62446	G	67.5402	G	246436	G
17.2.2025	16:17:12	-56.1922	G	1035.37	G	-5.78546	G	67.5447	G	247223	G
17.2.2025	16:17:17	-56.6706	G	626.469	G	-5.67338	G	67.4659	G	247414	G
17.2.2025	16:17:22	-56.9987	G	565.482	G	-5.49811	G	67.3452	G	247435	G
17.2.2025	16:17:27	-56.0809	G	553.661	G	-5.57664	G	67.2932	G	247456	G
17.2.2025	16:17:32	-56.691	G	522.513	G	-5.57861	G	67.2921	G	247462	G
17.2.2025	16:17:37	-56.7754	G	483.259	G	-5.69109	G	67.2664	G	247475	G
17.2.2025	16:17:42	-56.8352	G	576.606	G	-5.69838	G	67.2294	G	247445	G
17.2.2025	16:17:47	-57.1017	G	565.191	G	-5.58666	G	67.2739	G	247458	G
17.2.2025	16:17:52	-57.0889	G	476.106	G	-5.74008	G	67.2075	G	247485	G
17.2.2025	16:17:57	-57.4481	G	459.952	G	-5.7072	G	67.1221	G	247482	G
17.2.2025	16:18:02	-56.5856	G	502.477	G	-5.65266	G	67.1099	G	247468	G
17.2.2025	16:18:07	-56.5672	G	575.78	G	-5.61708	G	67.1168	G	247459	G
17.2.2025	16:18:12	-56.7893	G	490.236	G	-5.45366	G	67.1443	G	247498	G
17.2.2025	16:18:17	-56.751	G	454.984	G	-5.45406	G	67.1058	G	247489	G
17.2.2025	16:18:22	-57.2315	G	430.862	G	-5.55259	G	67.0944	G	247475	G
17.2.2025	16:18:27	-56.9593	G	429.923	G	-5.72697	G	67.089	G	247463	G
17.2.2025	16:18:32	-57.1436	G	436.612	G	-5.67067	G	67.0566	G	247471	G
17.2.2025	16:18:37	-56.8017	G	429.874	G	-5.68512	G	66.9498	G	247470	G
17.2.2025	16:18:42	-56.5543	G	463.945	G	-5.79125	G	66.95	G	247460	G
17.2.2025	16:18:47	-57.5774	G	566.649	G	-5.87666	G	67.0007	G	247426	G
17.2.2025	16:18:52	-56.4753	G	704.56	G	-5.98459	G	67.0275	G	247383	G
17.2.2025	16:18:57	-56.276	G	1155.69	G	-5.96803	G	67.0286	G	247253	G
17.2.2025	16:19:02	-56.5673	G	704.944	G	-5.97311	G	67.0006	G	247370	G
17.2.2025	16:19:07	-56.8889	G	492.796	G	-5.82867	G	66.8959	G	247427	G
17.2.2025	16:19:12	-57.0586	G	430.288	G	-5.74727	G	66.8231	G	247431	G
17.2.2025	16:19:17	-57.0561	G	416.724	G	-5.68795	G	66.8023	G	247453	G
17.2.2025	16:19:22	-56.7633	G	412.542	G	-5.63994	G	66.7814	G	247438	G
17.2.2025	16:19:27	-56.7957	G	406.983	G	-5.53696	G	66.8462	G	247438	G
17.2.2025	16:19:32	-56.9636	G	404.46	G	-5.66125	G	66.8321	G	247427	G
17.2.2025	16:19:37	-57.662	G	404.882	G	-5.68881	G	66.8698	G	247427	G
17.2.2025	16:19:42	-57.1322	G	402.943	G	-5.78865	G	66.7851	G	247449	G
17.2.2025	16:19:47	-56.7692	G	419.841	G	-5.69724	G	66.7627	G	247456	G
17.2.2025	16:19:52	-56.9303	G	414.33	G	-5.72492	G	66.7376	G	247448	G
17.2.2025	16:19:57	-56.7792	G	784.95	G	-5.73611	G	66.7596	G	247319	G
17.2.2025	16:20:02	-55.8978	G	1206.17	G	-5.58431	G	66.7706	G	247152	G
17.2.2025	16:20:07	-56.2733	G	1088.02	G	-5.59386	G	66.7604	G	247181	G
17.2.2025	16:20:12	-55.4978	G	1178.57	G	-5.56093	G	66.7909	G	247158	G
17.2.2025	16:20:17	-56.6759	G	1199.22	G	-5.54345	G	66.8064	G	247159	G
17.2.2025	16:20:22	-56.8608	G	1151.1	G	-5.51016	G	66.6963	G	247163	G
17.2.2025	16:20:27	-56.7595	G	1131.5	G	-5.48932	G	66.6986	G	247151	G
17.2.2025	16:20:32	-56.4872	G	1138.18	G	-5.72012	G	66.8102	G	247165	G
17.2.2025	16:20:37	-56.3518	G	1143.93	G	-5.6442	G	66.845	G	247147	G
17.2.2025	16:20:42	-56.6813	G	1127.33	G	-5.76205	G	66.9189	G	247122	G
17.2.2025	16:20:47	-56.4206	G	1085.69	G	-5.75651	G	66.9604	G	247082	G
17.2.2025	16:20:52	-57.2986	G	1027.43	G	-5.79787	G	66.9511	G	247071	G
17.2.2025	16:20:57	-56.5843	G	972.259	G	-5.86631	G	66.9011	G	247044	G
17.2.2025	16:21:02	-56.9828	G	930.391	G	-5.84404	G	66.9108	G	247028	G
17.2.2025	16:21:07	-56.672	G	899.332	G	-5.91861	G	66.927	G	246983	G
17.2.2025	16:21:12	-55.8768	G	875.507	G	-5.91509	G	67.024	G	246964	G
17.2.2025	16:21:17	-56.6097	G	769.074	G	-6.04086	G	67.0814	G	246941	G
17.2.2025	16:21:22	-55.6487	G	1022.49	G	-5.97888	G	67.1592	G	246985	G
17.2.2025	16:21:27	-55.5696	G	1737.45	G	-5.90826	G	67.2241	G	246939	G
17.2.2025	16:21:32	-54.1442	G	3039.99	G	-6.0334	G	67.2761	G	246580	G
17.2.2025	16:21:37	-53.8104	G	3391.53	G	-6.04186	G	67.2566	G	246236	G
17.2.2025	16:21:42	-55.2404	G	2032.74	G	-6.05905	G	67.2441	G	246360	G
17.2.2025	16:21:47	-54.8878	G	2194.03	G	-6.09458	G	67.3951	G	246356	G
17.2.2025	16:21:52	-54.9224	G	2263.99	G	-6.10422	G	67.5885	G	246328	G
17.2.2025	16:21:57	-54.5818	G	2519.93	G	-6.19794	G	67.9029	G	246272	G
17.2.2025	16:22:02	-54.8426	G	2691.87	G	-6.0706	G	68.1378	G	246243	G
17.2.2025	16:22:07	-54.3137	G	2708.54	G	-5.92549	G	68.3194	G	246247	G
17.2.2025	16:22:12	-54.3613	G	2490.25	G	-6.02671	G	68.381	G	246299	G
17.2.2025	16:22:17	-54.3678	G	2250.33	G	-6.24969	G	68.4842	G	246343	G
17.2.2025	16:22:22	-55.606	G	2072.11	G	-6.30133	G	68.5189	G	246386	G
17.2.2025	16:22:27	-54.9785	G	1936.47	G	-6.22996	G	68.5329	G	246394	G
17.2.2025	16:22:32	-54.2862	G	1822.51	G	-6.29832	G	68.6035	G	246421	G
17.2.2025	16:22:37	-55.6673	G	1744.87	G	-6.24546	G	68.6224	G	246446	G
17.2.2025	16:22:42	-56.1685	G	1687.42	G	-6.30587	G	68.5904	G	246459	G
17.2.2025	16:22:47	-55.81	G	1645.28	G	-6.37361	G	68.5784	G	246457	G
17.2.2025	16:22:52	-56.2896	G	1609.16	G	-6.31917	G	68.6224	G	246460	G
17.2.2025	16:22:57	-56.3206	G	1574.79	G	-6.33766	G	68.6139	G	246456	G
17.2.2025	16:23:02	-56.3225	G	1546.82	G	-6.23296	G	68.678	G	246471	G
17.2.2025	16:23:07	-55.9113	G	1517.65	G	-6.17084	G	68.6714	G	246489	G
17.2.2025	16:23:12	-55.6835	G	1492.42	G	-6.29324	G	68.7169	G	246472	G
17.2.2025	16:23:17	-55.3034	G	1467.01	G	-6.26723	G	68.726	G	246461	G
17.2.2025	16:23:22	-55.5403	G	1438.38	G	-6.14704	G	68.6938	G	246492	G
17.2.2025	16:23:27	-55.9023	G	1439.83	G	-6.07873	G	68.6538	G	246472	G
17.2.2025	16:23:32	-55.5609	G	933.238	G	-6.17505	G	68.705	G	246475	G
17.2.2025	16:23:37	-56.6176	G	621.334	G	-6.17076	G	68.8224	G	246470	G
17.2.2025	16:23:42	-56.9671	G	540.533	G	-6.26881	G	68.9897	G	246428	G
17.2.2025	16:23:47	-56.4867	G	524.825	G	-6.3749	G	69.3231	G	246391	G
17.2.2025	16:23:52	-56.1605	G	664.517	G	-6.50304	G	69.6818	G	246178	G
17.2.2025	16:23:57	-56.289	G	803.349	G	-6.62815	G	70.0564	G	245914	G
17.2.2025	16:24:02	-56.7409	G	684.172	G	-6.82647	G	70.4388	G	246022	G
17.2.2025	16:24:07	-56.6965	G	678.484	G	-7.07292	G	70.8107	G	246028	G
17.2.2025	16:24:12	-55.9027	G	688.568	G	-7.20012	G	71.1421	G	245991	G
17.2.2025	16:24:17	-56.4025	G	706.07	G	-7.35677	G	71.5686	G	245942	G
17.2.2025	16:24:22	-56.5683	G	718.583	G	-7.42717	G	71.8564	G	245905	G
17.2.2025	16:24:27	-56.4469	G	723.273	G	-7.47378	G	72.0624	G	245894	G
17.2.2025	16:24:32	-56.0955	G	720.39	G	-7.52642	G	72.1518	G	245885	G
17.2.2025	16:24:37	-56.5277	G	713.726	G	-7.61482	G	72.2052	G	245906	G
17.2.2025	16:24:42	-56.0298	G	703.499	G	-7.67408	G	72.2195	G	245928	G
17.2.2025	16:24:47	-56.3262	G	695.685	G	-7.66457	G	72.2431	G	245938	G
17.2.2025	16:24:52	-56.1468	G	685.746	G	-7.67819	G	72.2072	G	245961	G
17.2.2025	16:24:57	-55.9501	G	676.671	G	-7.82429	G	72.1454	G	245979	G
17.2.2025	16:25:02	-56.6558	G	666.235	G	-7.85448	G	72.0931	G	246003	G
17.2.2025	16:25:07	-56.6488	G	656.338	G	-8.0154	G	71.9995	G	246039	G
17.2.2025	16:25:12	-56.2289	G	645.12	G	-8.09002	G	71.8613	G	246080	G
17.2.2025	16:25:17	-55.8991	G	634.721	G	-7.96122	G	71.7359	G	246085	G
17.2.2025	16:25:22	-56.4298	G	625.317	G	-7.94145	G	71.7474	G	246097	G
17.2.2025	16:25:27	-56.8229	G	614.753	G	-7.90348	G	71.6528	G	246118	G
17.2.2025	16:25:32	-56.9377	G	605.9	G	-7.74642	G	71.6061	G	246145	G
17.2.2025	16:25:37	-56.3578	G	597.813	G	-7.60754	G	71.5406	G	246153	G
17.2.2025	16:25:42	-56.925	G	590.783	G	-7.65728	G	71.4793	G	246170	G
17.2.2025	16:25:47	-56.5668	G	583.262	G	-7.64848	G	71.3432	G	246190	G
17.2.2025	16:25:52	-56.533	G	576.591	G	-7.53873	G	71.2667	G	246209	G
17.2.2025	16:25:57	-56.9412	G	569.782	G	-7.49402	G	71.2205	G	246232	G
17.2.2025	16:26:02	-56.1441	G	564.956	G	-7.38319	G	71.1945	G	246231	G
17.2.2025	16:26:07	-56.323	G	559.378	G	-7.12901	G	71.2256	G	246225	G
17.2.2025	16:26:12	-56.7667	G	555.219	G	-7.03642	G	71.1471	G	246253	G
17.2.2025	16:26:17	-56.1271	G	550.197	G	-6.96501	G	71.106	G	246253	G
17.2.2025	16:26:22	-56.6202	G	547.049	G	-7.03781	G	71.051	G	246307	G
17.2.2025	16:26:27	-56.0591	G	1256.93	G	-6.96202	G	70.9905	G	246235	G
17.2.2025	16:26:32	-55.4215	G	1584.03	G	-7.01023	G	70.891	G	246596	G
17.2.2025	16:26:37	-55.9046	G	1086.27	G	-6.95188	G	70.9401	G	246953	G
17.2.2025	16:26:42	-55.5053	G	872.322	G	-7.0936	G	70.9951	G	247020	G
17.2.2025	16:26:47	-56.6899	G	698.039	G	-7.25296	G	70.9872	G	247077	G
17.2.2025	16:26:52	-55.6842	G	679.665	G	-7.07303	G	70.7324	G	247088	G
17.2.2025	16:26:57	-56.4184	G	700.593	G	-7.08362	G	70.4603	G	247114	G
17.2.2025	16:27:02	-56.58	G	710.822	G	-7.09884	G	70.1288	G	247120	G
17.2.2025	16:27:07	-56.9316	G	714.079	G	-6.85657	G	69.9144	G	247131	G
17.2.2025	16:27:12	-56.4437	G	709.977	G	-6.76345	G	69.7402	G	247166	G
17.2.2025	16:27:17	-56.6698	G	921.815	G	-6.55104	G	69.6002	G	247163	G
17.2.2025	16:27:22	-54.0918	G	2796.44	G	-6.57538	G	69.5553	G	246630	G
17.2.2025	16:27:27	-53.4798	G	3323.8	G	-6.49454	G	69.4939	G	246463	G
17.2.2025	16:27:32	-54.8672	G	1629.33	G	-6.47846	G	69.3575	G	246902	G
17.2.2025	16:27:37	-56.387	G	803.041	G	-6.53126	G	69.1873	G	247191	G
17.2.2025	16:27:42	-56.1488	G	533.516	G	-6.40533	G	69.0859	G	247296	G
17.2.2025	16:27:47	-56.7317	G	483.953	G	-6.12825	G	68.9374	G	247325	G
17.2.2025	16:27:52	-56.1361	G	512.731	G	-5.97619	G	68.8405	G	247327	G
17.2.2025	16:27:57	-56.0864	G	954.44	G	-6.22487	G	68.7011	G	247233	G
17.2.2025	16:28:02	-56.7597	G	696.147	G	-6.21544	G	68.6261	G	247296	G
17.2.2025	16:28:07	-57.1684	G	587.092	G	-6.04204	G	68.4776	G	247328	G
17.2.2025	16:28:12	-56.9184	G	593.414	G	-5.74539	G	68.372	G	247329	G
17.2.2025	16:28:17	-56.4442	G	516.452	G	-5.87397	G	68.1747	G	247343	G
17.2.2025	16:28:22	-56.7106	G	480.125	G	-5.88268	G	68.0732	G	247345	G
17.2.2025	16:28:27	-56.3442	G	701.757	G	-5.73177	G	68.0634	G	247275	G
17.2.2025	16:28:32	-55.9187	G	573.926	G	-5.58273	G	68.033	G	247284	G
17.2.2025	16:28:37	-56.5484	G	481.691	G	-5.6582	G	67.986	G	247303	G
17.2.2025	16:28:42	-56.9779	G	489.024	G	-5.74016	G	67.9895	G	247315	G
17.2.2025	16:28:47	-56.8265	G	589.433	G	-5.76387	G	67.8533	G	247300	G
17.2.2025	16:28:52	-56.4963	G	569.099	G	-5.74907	G	67.7282	G	247309	G
17.2.2025	16:28:57	-56.4192	G	550.656	G	-5.6638	G	67.7008	G	247303	G
17.2.2025	16:29:02	-56.2049	G	605.452	G	-5.94636	G	67.6365	G	247270	G
17.2.2025	16:29:07	-56.6969	G	547.041	G	-5.9522	G	67.6289	G	247287	G
17.2.2025	16:29:12	-56.1166	G	584.57	G	-5.93123	G	67.6609	G	247261	G
17.2.2025	16:29:17	-56.4451	G	560.619	G	-5.83373	G	67.6399	G	247284	G
17.2.2025	16:29:22	-56.3069	G	633.857	G	-5.61605	G	67.4928	G	247287	G
17.2.2025	16:29:27	-55.7724	G	723.498	G	-5.61753	G	67.4695	G	247260	G
17.2.2025	16:29:32	-55.619	G	1291.71	G	-5.72984	G	67.3855	G	247108	G
17.2.2025	16:29:37	-55.9438	G	773.07	G	-5.7212	G	67.3022	G	247244	G
17.2.2025	16:29:42	-56.697	G	509.518	G	-5.9871	G	67.3459	G	247335	G
17.2.2025	16:29:47	-56.7826	G	528.857	G	-6.04149	G	67.3749	G	247332	G
17.2.2025	16:29:52	-56.3856	G	523.71	G	-5.94695	G	67.3935	G	247315	G
17.2.2025	16:29:57	-56.4742	G	577.693	G	-5.79109	G	67.3221	G	247310	G
17.2.2025	16:30:02	-56.6115	G	643.02	G	-5.62895	G	67.2381	G	247303	G
17.2.2025	16:30:07	-56.2597	G	663.588	G	-5.55083	G	67.0789	G	247287	G
17.2.2025	16:30:12	-56.3264	G	730.093	G	-5.60695	G	67.0585	G	247293	G
17.2.2025	16:30:17	-56.7261	G	550.272	G	-5.47666	G	66.9738	G	247340	G
17.2.2025	16:30:22	-56.8806	G	443.503	G	-5.60166	G	67.0201	G	247345	G
17.2.2025	16:30:27	-56.9535	G	497.585	G	-5.92358	G	67.1044	G	247302	G
17.2.2025	16:30:32	-56.9073	G	505.383	G	-5.95604	G	67.1043	G	247315	G
17.2.2025	16:30:37	-56.7104	G	627.47	G	-6.02387	G	66.9922	G	247286	G
17.2.2025	16:30:42	-56.144	G	700.834	G	-5.90268	G	66.9689	G	247251	G
17.2.2025	16:30:47	-56.621	G	713.002	G	-5.79501	G	66.9618	G	247254	G
17.2.2025	16:30:52	-56.312	G	683.526	G	-5.70937	G	66.9676	G	247273	G
17.2.2025	16:30:57	-56.4885	G	657.715	G	-5.65257	G	67.0695	G	247266	G
17.2.2025	16:31:02	-56.3803	G	660.659	G	-5.81048	G	67.1823	G	247293	G
17.2.2025	16:31:07	-54.8226	G	1935.04	G	-5.92836	G	67.1331	G	247007	G
17.2.2025	16:31:12	-54.6193	G	2303.37	G	-5.94765	G	67.0957	G	246779	G
17.2.2025	16:31:17	-55.4423	G	1502.63	G	-5.87554	G	67.0334	G	247109	G
17.2.2025	16:31:22	-55.3208	G	1645.39	G	-6.14082	G	66.936	G	247050	G
17.2.2025	16:31:27	-55.6053	G	886.111	G	-6.14861	G	66.9526	G	247268	G
17.2.2025	16:31:32	-56.6119	G	646.479	G	-6.06818	G	66.9422	G	247331	G
17.2.2025	16:31:37	-56.1347	G	676.421	G	-5.87923	G	66.9504	G	247308	G
17.2.2025	16:31:42	-55.7758	G	1222.97	G	-5.7746	G	66.8933	G	247126	G
17.2.2025	16:31:47	-55.8654	G	1080.44	G	-5.85208	G	66.8974	G	247161	G
17.2.2025	16:31:52	-56.4172	G	1243.77	G	-5.73924	G	66.7545	G	247124	G
17.2.2025	16:31:57	-54.791	G	1374.11	G	-5.721	G	66.7195	G	247087	G
17.2.2025	16:32:02	-55.4352	G	1397.12	G	-5.62149	G	66.7382	G	247087	G
17.2.2025	16:32:07	-55.7307	G	1461.41	G	-5.6209	G	66.7462	G	247107	G
17.2.2025	16:32:12	-53.598	G	3823.18	G	-5.69285	G	66.8592	G	246460	G
17.2.2025	16:32:17	-53.1911	G	3429.32	G	-5.59776	G	66.9454	G	246495	G
17.2.2025	16:32:22	-55.7369	G	1807.63	G	-5.37776	G	66.9071	G	246939	G
17.2.2025	16:32:27	-55.8332	G	766.553	G	-5.31017	G	66.8411	G	247277	G
17.2.2025	16:32:32	-57.1297	G	586.987	G	-5.34355	G	66.7401	G	247344	G
17.2.2025	16:32:37	-56.8905	G	539.043	G	-5.6111	G	66.6699	G	247371	G
17.2.2025	16:32:42	-56.325	G	577.348	G	-5.46098	G	66.6529	G	247360	G
17.2.2025	16:32:47	-56.14	G	847.74	G	-5.47958	G	66.6655	G	247295	G
17.2.2025	16:32:52	-56.4437	G	1170.87	G	-5.48574	G	66.6733	G	247178	G
17.2.2025	16:32:57	-56.1348	G	1387.75	G	-5.69224	G	66.66	G	247107	G
17.2.2025	16:33:02	-56.6465	G	702.419	G	-5.61982	G	66.6308	G	247300	G
17.2.2025	16:33:07	-57.3388	G	460.999	G	-5.48771	G	66.5209	G	247393	G
17.2.2025	16:33:12	-57.0365	G	439.166	G	-5.54698	G	66.4492	G	247397	G
17.2.2025	16:33:17	-57.7351	G	444.641	G	-5.54941	G	66.4625	G	247396	G
17.2.2025	16:33:22	-57.1334	G	531.889	G	-5.43298	G	66.5019	G	247362	G
17.2.2025	16:33:27	-56.5989	G	589.48	G	-5.37832	G	66.5252	G	247333	G
17.2.2025	16:33:32	-56.7445	G	550.852	G	-5.38127	G	66.5355	G	247333	G
17.2.2025	16:33:37	-56.697	G	540.206	G	-5.38154	G	66.481	G	247323	G
17.2.2025	16:33:42	-56.94	G	480.718	G	-5.44458	G	66.4116	G	247354	G
17.2.2025	16:33:47	-57.0181	G	553.102	G	-5.53341	G	66.3438	G	247353	G
17.2.2025	16:33:52	-56.8671	G	552.05	G	-5.61461	G	66.2975	G	247361	G
17.2.2025	16:33:57	-56.6164	G	512.036	G	-5.79569	G	66.3353	G	247334	G
17.2.2025	16:34:02	-56.8769	G	506.071	G	-5.93212	G	66.4065	G	247320	G
17.2.2025	16:34:07	-56.7029	G	605.626	G	-5.81142	G	66.4294	G	247301	G
17.2.2025	16:34:12	-56.244	G	613.842	G	-5.76058	G	66.3765	G	247293	G
17.2.2025	16:34:17	-55.7197	G	838.937	G	-5.68926	G	66.3694	G	247243	G
17.2.2025	16:34:22	-55.8771	G	1039.4	G	-5.60421	G	66.3272	G	247156	G
17.2.2025	16:34:27	-56.2684	G	978.381	G	-5.70852	G	66.2698	G	247167	G
